x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
5.0333333333e-01,3.1226361341e-20,-4.6829905582e-01,-1.2011804725e-03,7.4277852641e-05,-4.2891572844e-01,-1.0824617656e-03
5.0400000000e-01,3.7470930759e-20,-4.6828122258e-01,-1.4413895306e-03,8.9126388013e-05,-4.2889966729e-01,-1.2989309494e-03
5.0466666667e-01,4.3715116803e-20,-4.6826014735e-01,-1.6815838414e-03,1.0397108647e-04,-4.2888068629e-01,-1.5153874951e-03
5.0533333333e-01,4.9958855576e-20,-4.6823583036e-01,-1.9217609472e-03,1.1881130891e-04,-4.2885878563e-01,-1.7318292965e-03
5.0600000000e-01,5.6202083179e-20,-4.6820827184e-01,-2.1619183898e-03,1.3364641637e-04,-4.2883396552e-01,-1.9482542470e-03
5.0666666667e-01,6.2444735715e-20,-4.6817747208e-01,-2.4020537114e-03,1.4847577013e-04,-4.2880622619e-01,-2.1646602400e-03
5.0733333333e-01,6.8686749284e-20,-4.6814343138e-01,-2.6421644540e-03,1.6329873164e-04,-4.2877556791e-01,-2.3810451690e-03
5.0800000000e-01,7.4928059985e-20,-4.6810615009e-01,-2.8822481594e-03,1.7811466263e-04,-4.2874199097e-01,-2.5974069273e-03
5.0866666667e-01,8.1168603917e-20,-4.6806562858e-01,-3.1223023696e-03,1.9292292509e-04,-4.2870549570e-01,-2.8137434081e-03
5.0933333333e-01,8.7408317176e-20,-4.6802186726e-01,-3.3623246264e-03,2.0772288131e-04,-4.2866608245e-01,-3.0300525046e-03
5.1000000000e-01,9.3647135858e-20,-4.6797486658e-01,-3.6023124716e-03,2.2251389387e-04,-4.2862375158e-01,-3.2463321098e-03
5.1066666667e-01,9.9884996059e-20,-4.6792462701e-01,-3.8422634471e-03,2.3729532573e-04,-4.2857850351e-01,-3.4625801168e-03
5.1133333333e-01,1.0612183387e-19,-4.6787114906e-01,-4.0821750944e-03,2.5206654020e-04,-4.2853033868e-01,-3.6787944184e-03
5.1200000000e-01,1.1235758538e-19,-4.6781443326e-01,-4.3220449553e-03,2.6682690098e-04,-4.2847925754e-01,-3.8949729073e-03
5.1266666667e-01,1.1859218669e-19,-4.6775448019e-01,-4.5618705712e-03,2.8157577218e-04,-4.2842526058e-01,-4.1111134761e-03
5.1333333333e-01,1.2482557388e-19,-4.6769129045e-01,-4.8016494838e-03,2.9631251838e-04,-4.2836834832e-01,-4.3272140175e-03
5.1400000000e-01,1.3105768303e-19,-4.6762486468e-01,-5.0413792343e-03,3.1103650459e-04,-4.2830852131e-01,-4.5432724236e-03
5.1466666667e-01,1.3728845023e-19,-4.6755520356e-01,-5.2810573643e-03,3.2574709633e-04,-4.2824578011e-01,-4.7592865869e-03
5.1533333333e-01,1.4351781156e-19,-4.6748230778e-01,-5.5206814149e-03,3.4044365963e-04,-4.2818012534e-01,-4.9752543992e-03
5.1600000000e-01,1.4974570311e-19,-4.6740617808e-01,-5.7602489273e-03,3.5512556105e-04,-4.2811155762e-01,-5.1911737526e-03
5.1666666667e-01,1.5597206094e-19,-4.6732681523e-01,-5.9997574427e-03,3.6979216772e-04,-4.2804007760e-01,-5.4070425389e-03
5.1733333333e-01,1.6219682114e-19,-4.6724422003e-01,-6.2392045020e-03,3.8444284736e-04,-4.2796568598e-01,-5.6228586495e-03
5.1800000000e-01,1.6841991977e-19,-4.6715839332e-01,-6.4785876461e-03,3.9907696830e-04,-4.2788838347e-01,-5.8386199760e-03
5.1866666667e-01,1.7464129291e-19,-4.6706933597e-01,-6.7179044159e-03,4.1369389950e-04,-4.2780817080e-01,-6.0543244094e-03
5.1933333333e-01,1.8086087663e-19,-4.6697704886e-01,-6.9571523521e-03,4.2829301058e-04,-4.2772504875e-01,-6.2699698410e-03
5.2000000000e-01,1.8707860698e-19,-4.6688153294e-01,-7.1963289952e-03,4.4287367185e-04,-4.2763901812e-01,-6.4855541615e-03
5.2066666667e-01,1.9329442003e-19,-4.6678278917e-01,-7.4354318858e-03,4.5743525434e-04,-4.2755007973e-01,-6.7010752615e-03
5.2133333333e-01,1.9950825184e-19,-4.6668081855e-01,-7.6744585643e-03,4.7197712978e-04,-4.2745823443e-01,-6.9165310314e-03
5.2200000000e-01,2.0572003847e-19,-4.6657562210e-01,-7.9134065708e-03,4.8649867069e-04,-4.2736348311e-01,-7.1319193616e-03
5.2266666667e-01,2.1192971596e-19,-4.6646720090e-01,-8.1522734456e-03,5.0099925035e-04,-4.2726582667e-01,-7.3472381418e-03
5.2333333333e-01,2.1813722037e-19,-4.6635555604e-01,-8.3910567285e-03,5.1547824287e-04,-4.2716526606e-01,-7.5624852619e-03
5.2400000000e-01,2.2434248773e-19,-4.6624068864e-01,-8.6297539596e-03,5.2993502316e-04,-4.2706180224e-01,-7.7776586114e-03
5.2466666667e-01,2.3054545410e-19,-4.6612259988e-01,-8.8683626786e-03,5.4436896700e-04,-4.2695543619e-01,-7.9927560795e-03
5.2533333333e-01,2.3674605552e-19,-4.6600129093e-01,-9.1068804250e-03,5.5877945105e-04,-4.2684616896e-01,-8.2077755553e-03
5.2600000000e-01,2.4294422801e-19,-4.6587676304e-01,-9.3453047383e-03,5.7316585288e-04,-4.2673400157e-01,-8.4227149273e-03
5.2666666667e-01,2.4913990760e-19,-4.6574901745e-01,-9.5836331578e-03,5.8752755097e-04,-4.2661893512e-01,-8.6375720842e-03
5.2733333333e-01,2.5533303034e-19,-4.6561805547e-01,-9.8218632228e-03,6.0186392475e-04,-4.2650097071e-01,-8.8523449140e-03
5.2800000000e-01,2.6152353223e-19,-4.6548387841e-01,-1.0059992472e-02,6.1617435465e-04,-4.2638010947e-01,-9.0670313048e-03
5.2866666667e-01,2.6771134930e-19,-4.6534648765e-01,-1.0298018445e-02,6.3045822208e-04,-4.2625635256e-01,-9.2816291440e-03
5.2933333333e-01,2.7389641756e-19,-4.6520588455e-01,-1.0535938679e-02,6.4471490947e-04,-4.2612970117e-01,-9.4961363191e-03
5.3000000000e-01,2.8007867302e-19,-4.6506207056e-01,-1.0773750715e-02,6.5894380030e-04,-4.2600015653e-01,-9.7105507170e-03
5.3066666667e-01,2.8625805170e-19,-4.6491504713e-01,-1.1011452089e-02,6.7314427914e-04,-4.2586771987e-01,-9.9248702245e-03
5.3133333333e-01,2.9243448958e-19,-4.6476481574e-01,-1.1249040340e-02,6.8731573164e-04,-4.2573239248e-01,-1.0139092728e-02
5.3200000000e-01,2.9860792268e-19,-4.6461137791e-01,-1.1486513006e-02,7.0145754456e-04,-4.2559417565e-01,-1.0353216113e-02
5.3266666667e-01,3.0477828697e-19,-4.6445473521e-01,-1.1723867625e-02,7.1556910583e-04,-4.2545307071e-01,-1.0567238266e-02
5.3333333333e-01,3.1094551846e-19,-4.6429488922e-01,-1.1961101735e-02,7.2964980451e-04,-4.2530907902e-01,-1.0781157072e-02
5.3400000000e-01,3.1710955312e-19,-4.6413184156e-01,-1.2198212872e-02,7.4369903090e-04,-4.2516220198e-01,-1.0994970416e-02
5.3466666667e-01,3.2327032693e-19,-4.6396559388e-01,-1.2435198575e-02,7.5771617648e-04,-4.2501244098e-01,-1.1208676183e-02
5.3533333333e-01,3.2942777586e-19,-4.6379614787e-01,-1.2672056381e-02,7.7170063398e-04,-4.2485979749e-01,-1.1422272257e-02
5.3600000000e-01,3.3558183588e-19,-4.6362350525e-01,-1.2908783825e-02,7.8565179739e-04,-4.2470427296e-01,-1.1635756522e-02
5.3666666667e-01,3.4173244296e-19,-4.6344766777e-01,-1.3145378446e-02,7.9956906199e-04,-4.2454586889e-01,-1.1849126862e-02
5.3733333333e-01,3.4787953304e-19,-4.6326863720e-01,-1.3381837779e-02,8.1345182437e-04,-4.2438458682e-01,-1.2062381159e-02
5.3800000000e-01,3.5402304209e-19,-4.6308641538e-01,-1.3618159361e-02,8.2729948247e-04,-4.2422042829e-01,-1.2275517298e-02
5.3866666667e-01,3.6016290605e-19,-4.6290100415e-01,-1.3854340727e-02,8.4111143556e-04,-4.2405339490e-01,-1.2488533159e-02
5.3933333333e-01,3.6629906085e-19,-4.6271240538e-01,-1.4090379414e-02,8.5488708431e-04,-4.2388348825e-01,-1.2701426625e-02
5.4000000000e-01,3.7243144244e-19,-4.6252062101e-01,-1.4326272957e-02,8.6862583080e-04,-4.2371070998e-01,-1.2914195577e-02
5.4066666667e-01,3.7855998674e-19,-4.6232565296e-01,-1.4562018892e-02,8.8232707852e-04,-4.2353506176e-01,-1.3126837898e-02
5.4133333333e-01,3.8468462968e-19,-4.6212750324e-01,-1.4797614753e-02,8.9599023244e-04,-4.2335654528e-01,-1.3339351467e-02
5.4200000000e-01,3.9080530717e-19,-4.6192617384e-01,-1.5033058076e-02,9.0961469900e-04,-4.2317516227e-01,-1.3551734165e-02
5.4266666667e-01,3.9692195511e-19,-4.6172166682e-01,-1.5268346395e-02,9.2319988611e-04,-4.2299091448e-01,-1.3763983871e-02
5.4333333333e-01,4.0303450943e-19,-4.6151398425e-01,-1.5503477245e-02,9.3674520326e-04,-4.2280380370e-01,-1.3976098466e-02
5.4400000000e-01,4.0914290601e-19,-4.6130312825e-01,-1.5738448160e-02,9.5025006143e-04,-4.2261383172e-01,-1.4188075827e-02
5.4466666667e-01,4.1524708074e-19,-4.6108910096e-01,-1.5973256673e-02,9.6371387322e-04,-4.2242100038e-01,-1.4399913834e-02
5.4533333333e-01,4.2134696952e-19,-4.6087190456e-01,-1.6207900319e-02,9.7713605279e-04,-4.2222531156e-01,-1.4611610365e-02
5.4600000000e-01,4.2744250821e-19,-4.6065154127e-01,-1.6442376631e-02,9.9051601593e-04,-4.2202676714e-01,-1.4823163297e-02
5.4666666667e-01,4.3353363269e-19,-4.6042801331e-01,-1.6676683143e-02,1.0038531801e-03,-4.2182536905e-01,-1.5034570508e-02
5.4733333333e-01,4.3962027883e-19,-4.6020132297e-01,-1.6910817386e-02,1.0171469644e-03,-4.2162111923e-01,-1.5245829873e-02
5.4800000000e-01,4.4570238248e-19,-4.5997147257e-01,-1.7144776894e-02,1.0303967895e-03,-4.2141401965e-01,-1.5456939269e-02
5.4866666667e-01,4.5177987950e-19,-4.5973846443e-01,-1.7378559199e-02,1.0436020781e-03,-4.2120407234e-01,-1.5667896572e-02
5.4933333333e-01,4.5785270572e-19,-4.5950230094e-01,-1.7612161834e-02,1.0567622543e-03,-4.2099127931e-01,-1.5878699657e-02
5.5000000000e-01,4.6392079698e-19,-4.5926298450e-01,-1.7845582329e-02,1.0698767442e-03,-4.2077564264e-01,-1.6089346397e-02
5.5066666667e-01,4.6998408911e-19,-4.5902051756e-01,-1.8078818217e-02,1.0829449754e-03,-4.2055716441e-01,-1.6299834668e-02
5.5133333333e-01,4.7604251794e-19,-4.5877490258e-01,-1.8311867028e-02,1.0959663777e-03,-4.2033584674e-01,-1.6510162343e-02
5.5200000000e-01,4.8209601927e-19,-4.5852614207e-01,-1.8544726295e-02,1.1089403823e-03,-4.2011169178e-01,-1.6720327295e-02
5.5266666667e-01,4.8814452892e-19,-4.5827423858e-01,-1.8777393546e-02,1.1218664227e-03,-4.1988470170e-01,-1.6930327395e-02
5.5333333333e-01,4.9418798267e-19,-4.5801919467e-01,-1.9009866314e-02,1.1347439338e-03,-4.1965487871e-01,-1.7140160517e-02
5.5400000000e-01,5.0022631633e-19,-4.5776101294e-01,-1.9242142127e-02,1.1475723527e-03,-4.1942222504e-01,-1.7349824531e-02
5.5466666667e-01,5.0625946567e-19,-4.5749969605e-01,-1.9474218516e-02,1.1603511185e-03,-4.1918674294e-01,-1.7559317309e-02
5.5533333333e-01,5.1228736648e-19,-4.5723524665e-01,-1.9706093010e-02,1.1730796719e-03,-4.1894843471e-01,-1.7768636719e-02
5.5600000000e-01,5.1830995450e-19,-4.5696766745e-01,-1.9937763138e-02,1.1857574559e-03,-4.1870730267e-01,-1.7977780633e-02
5.5666666667e-01,5.2432716551e-19,-4.5669696118e-01,-2.0169226429e-02,1.1983839152e-03,-4.1846334914e-01,-1.8186746918e-02
5.5733333333e-01,5.3033893525e-19,-4.5642313062e-01,-2.0400480411e-02,1.2109584969e-03,-4.1821657652e-01,-1.8395533444e-02
5.5800000000e-01,5.3634519947e-19,-4.5614617857e-01,-2.0631522614e-02,1.2234806497e-03,-4.1796698720e-01,-1.8604138077e-02
5.5866666667e-01,5.4234589389e-19,-4.5586610786e-01,-2.0862350563e-02,1.2359498247e-03,-4.1771458361e-01,-1.8812558686e-02
5.5933333333e-01,5.4834095425e-19,-4.5558292136e-01,-2.1092961788e-02,1.2483654748e-03,-4.1745936821e-01,-1.9020793137e-02
5.6000000000e-01,5.5433031625e-19,-4.5529662197e-01,-2.1323353815e-02,1.2607270552e-03,-4.1720134349e-01,-1.9228839295e-02
5.6066666667e-01,5.6031391560e-19,-4.5500721263e-01,-2.1553524170e-02,1.2730340232e-03,-4.1694051195e-01,-1.9436695027e-02
5.6133333333e-01,5.6629168801e-19,-4.5471469629e-01,-2.1783470382e-02,1.2852858383e-03,-4.1667687615e-01,-1.9644358196e-02
5.6200000000e-01,5.7226356915e-19,-4.5441907597e-01,-2.2013189975e-02,1.2974819619e-03,-4.1641043865e-01,-1.9851826667e-02
5.6266666667e-01,5.7822949471e-19,-4.5412035469e-01,-2.2242680475e-02,1.3096218579e-03,-4.1614120206e-01,-2.0059098304e-02
5.6333333333e-01,5.8418940037e-19,-4.5381853552e-01,-2.2471939408e-02,1.3217049922e-03,-4.1586916899e-01,-2.0266170968e-02
5.6400000000e-01,5.9014322177e-19,-4.5351362155e-01,-2.2700964299e-02,1.3337308332e-03,-4.1559434212e-01,-2.0473042522e-02
5.6466666667e-01,5.9609089458e-19,-4.5320561592e-01,-2.2929752673e-02,1.3456988513e-03,-4.1531672412e-01,-2.0679710828e-02
5.6533333333e-01,6.0203235442e-19,-4.5289452180e-01,-2.3158302054e-02,1.3576085193e-03,-4.1503631770e-01,-2.0886173745e-02
5.6600000000e-01,6.0796753695e-19,-4.5258034237e-01,-2.3386609966e-02,1.3694593123e-03,-4.1475312562e-01,-2.1092429135e-02
5.6666666667e-01,6.1389637777e-19,-4.5226308087e-01,-2.3614673932e-02,1.3812507076e-03,-4.1446715063e-01,-2.1298474856e-02
5.6733333333e-01,6.1981881250e-19,-4.5194274057e-01,-2.3842491476e-02,1.3929821852e-03,-4.1417839554e-01,-2.1504308766e-02
5.6800000000e-01,6.2573477675e-19,-4.5161932475e-01,-2.4070060121e-02,1.4046532270e-03,-4.1388686317e-01,-2.1709928725e-02
5.6866666667e-01,6.3164420611e-19,-4.5129283675e-01,-2.4297377388e-02,1.4162633177e-03,-4.1359255638e-01,-2.1915332589e-02
5.6933333333e-01,6.3754703615e-19,-4.5096327992e-01,-2.4524440801e-02,1.4278119442e-03,-4.1329547806e-01,-2.2120518214e-02
5.7000000000e-01,6.4344320245e-19,-4.5063065768e-01,-2.4751247881e-02,1.4392985959e-03,-4.1299563111e-01,-2.2325483456e-02
5.7066666667e-01,6.4933264058e-19,-4.5029497343e-01,-2.4977796149e-02,1.4507227646e-03,-4.1269301848e-01,-2.2530226171e-02
5.7133333333e-01,6.5521528609e-19,-4.4995623065e-01,-2.5204083126e-02,1.4620839447e-03,-4.1238764313e-01,-2.2734744212e-02
5.7200000000e-01,6.6109107451e-19,-4.4961443282e-01,-2.5430106332e-02,1.4733816330e-03,-4.1207950807e-01,-2.2939035433e-02
5.7266666667e-01,6.6695994138e-19,-4.4926958348e-01,-2.5655863288e-02,1.4846153288e-03,-4.1176861632e-01,-2.3143097686e-02
5.7333333333e-01,6.7282182222e-19,-4.4892168618e-01,-2.5881351513e-02,1.4957845341e-03,-4.1145497093e-01,-2.3346928824e-02
5.7400000000e-01,6.7867665253e-19,-4.4857074452e-01,-2.6106568527e-02,1.5068887534e-03,-4.1113857499e-01,-2.3550526698e-02
5.7466666667e-01,6.8452436782e-19,-4.4821676212e-01,-2.6331511848e-02,1.5179274937e-03,-4.1081943162e-01,-2.3753889158e-02
5.7533333333e-01,6.9036490357e-19,-4.4785974264e-01,-2.6556178994e-02,1.5289002647e-03,-4.1049754394e-01,-2.3957014054e-02
5.7600000000e-01,6.9619819526e-19,-4.4749968978e-01,-2.6780567484e-02,1.5398065788e-03,-4.1017291513e-01,-2.4159899234e-02
5.7666666667e-01,7.0202417835e-19,-4.4713660725e-01,-2.7004674835e-02,1.5506459509e-03,-4.0984554839e-01,-2.4362542547e-02
5.7733333333e-01,7.0784278829e-19,-4.4677049882e-01,-2.7228498564e-02,1.5614178986e-03,-4.0951544695e-01,-2.4564941840e-02
5.7800000000e-01,7.1365396054e-19,-4.4640136828e-01,-2.7452036188e-02,1.5721219424e-03,-4.0918261405e-01,-2.4767094959e-02
5.7866666667e-01,7.1945763051e-19,-4.4602921945e-01,-2.7675285223e-02,1.5827576053e-03,-4.0884705299e-01,-2.4968999750e-02
5.7933333333e-01,7.2525373363e-19,-4.4565405619e-01,-2.7898243185e-02,1.5933244131e-03,-4.0850876707e-01,-2.5170654058e-02
5.8000000000e-01,7.3104220531e-19,-4.4527588239e-01,-2.8120907589e-02,1.6038218943e-03,-4.0816775964e-01,-2.5372055726e-02
5.8066666667e-01,7.3682298093e-19,-4.4489470197e-01,-2.8343275951e-02,1.6142495804e-03,-4.0782403406e-01,-2.5573202597e-02
5.8133333333e-01,7.4259599589e-19,-4.4451051889e-01,-2.8565345783e-02,1.6246070056e-03,-4.0747759373e-01,-2.5774092514e-02
5.8200000000e-01,7.4836118556e-19,-4.4412333714e-01,-2.8787114601e-02,1.6348937067e-03,-4.0712844208e-01,-2.5974723318e-02
5.8266666667e-01,7.5411848529e-19,-4.4373316074e-01,-2.9008579918e-02,1.6451092237e-03,-4.0677658257e-01,-2.6175092850e-02
5.8333333333e-01,7.5986783044e-19,-4.4333999375e-01,-2.9229739247e-02,1.6552530992e-03,-4.0642201867e-01,-2.6375198948e-02
5.8400000000e-01,7.6560915633e-19,-4.4294384026e-01,-2.9450590101e-02,1.6653248789e-03,-4.0606475391e-01,-2.6575039453e-02
5.8466666667e-01,7.7134239830e-19,-4.4254470438e-01,-2.9671129991e-02,1.6753241113e-03,-4.0570479182e-01,-2.6774612201e-02
5.8533333333e-01,7.7706749164e-19,-4.4214259028e-01,-2.9891356428e-02,1.6852503477e-03,-4.0534213597e-01,-2.6973915029e-02
5.8600000000e-01,7.8278437166e-19,-4.4173750214e-01,-3.0111266926e-02,1.6951031426e-03,-4.0497678996e-01,-2.7172945774e-02
5.8666666667e-01,7.8849297365e-19,-4.4132944418e-01,-3.0330858993e-02,1.7048820534e-03,-4.0460875742e-01,-2.7371702271e-02
5.8733333333e-01,7.9419323287e-19,-4.4091842066e-01,-3.0550130140e-02,1.7145866404e-03,-4.0423804201e-01,-2.7570182353e-02
5.8800000000e-01,7.9988508459e-19,-4.4050443586e-01,-3.0769077876e-02,1.7242164669e-03,-4.0386464740e-01,-2.7768383855e-02
5.8866666667e-01,8.0556846404e-19,-4.4008749411e-01,-3.0987699711e-02,1.7337710994e-03,-4.0348857732e-01,-2.7966304608e-02
5.8933333333e-01,8.1124330647e-19,-4.3966759975e-01,-3.1205993154e-02,1.7432501073e-03,-4.0310983551e-01,-2.8163942444e-02
5.9000000000e-01,8.1690954710e-19,-4.3924475719e-01,-3.1423955712e-02,1.7526530631e-03,-4.0272842574e-01,-2.8361295194e-02
5.9066666667e-01,8.2256712113e-19,-4.3881897083e-01,-3.1641584893e-02,1.7619795425e-03,-4.0234435180e-01,-2.8558360686e-02
5.9133333333e-01,8.2821596375e-19,-4.3839024513e-01,-3.1858878204e-02,1.7712291242e-03,-4.0195761754e-01,-2.8755136750e-02
5.9200000000e-01,8.3385601015e-19,-4.3795858458e-01,-3.2075833152e-02,1.7804013900e-03,-4.0156822680e-01,-2.8951621212e-02
5.9266666667e-01,8.3948719549e-19,-4.3752399369e-01,-3.2292447242e-02,1.7894959250e-03,-4.0117618347e-01,-2.9147811900e-02
5.9333333333e-01,8.4510945492e-19,-4.3708647702e-01,-3.2508717981e-02,1.7985123174e-03,-4.0078149147e-01,-2.9343706640e-02
5.9400000000e-01,8.5072272358e-19,-4.3664603916e-01,-3.2724642873e-02,1.8074501586e-03,-4.0038415475e-01,-2.9539303255e-02
5.9466666667e-01,8.5632693661e-19,-4.3620268472e-01,-3.2940219423e-02,1.8163090431e-03,-3.9998417727e-01,-2.9734599569e-02
5.9533333333e-01,8.6192202910e-19,-4.3575641836e-01,-3.3155445135e-02,1.8250885688e-03,-3.9958156304e-01,-2.9929593406e-02
5.9600000000e-01,8.6750793616e-19,-4.3530724477e-01,-3.3370317512e-02,1.8337883369e-03,-3.9917631609e-01,-3.0124282586e-02
5.9666666667e-01,8.7308459287e-19,-4.3485516865e-01,-3.3584834057e-02,1.8424079516e-03,-3.9876844049e-01,-3.0318664930e-02
5.9733333333e-01,8.7865193429e-19,-4.3440019477e-01,-3.3798992272e-02,1.8509470207e-03,-3.9835794031e-01,-3.0512738259e-02
5.9800000000e-01,8.8420989550e-19,-4.3394232791e-01,-3.4012789659e-02,1.8594051550e-03,-3.9794481968e-01,-3.0706500389e-02
5.9866666667e-01,8.8975841151e-19,-4.3348157289e-01,-3.4226223719e-02,1.8677819690e-03,-3.9752908275e-01,-3.0899949140e-02
5.9933333333e-01,8.9529741736e-19,-4.3301793457e-01,-3.4439291953e-02,1.8760770803e-03,-3.9711073368e-01,-3.1093082327e-02
6.0000000000e-01,9.0082684806e-19,-4.3255141781e-01,-3.4651991861e-02,1.8842901098e-03,-3.9668977670e-01,-3.1285897766e-02
6.0066666667e-01,9.0634663861e-19,-4.3208202755e-01,-3.4864320942e-02,1.8924206820e-03,-3.9626621603e-01,-3.1478393270e-02
6.0133333333e-01,9.1185672398e-19,-4.3160976874e-01,-3.5076276696e-02,1.9004684248e-03,-3.9584005593e-01,-3.1670566655e-02
6.0200000000e-01,9.1735703915e-19,-4.3113464636e-01,-3.5287856620e-02,1.9084329693e-03,-3.9541130069e-01,-3.1862415730e-02
6.0266666667e-01,9.2284751906e-19,-4.3065666544e-01,-3.5499058213e-02,1.9163139503e-03,-3.9497995465e-01,-3.2053938309e-02
6.0333333333e-01,9.2832809865e-19,-4.3017583101e-01,-3.5709878972e-02,1.9241110059e-03,-3.9454602214e-01,-3.2245132200e-02
6.0400000000e-01,9.3379871284e-19,-4.2969214817e-01,-3.5920316392e-02,1.9318237778e-03,-3.9410950755e-01,-3.2435995212e-02
6.0466666667e-01,9.3925929654e-19,-4.2920562204e-01,-3.6130367972e-02,1.9394519111e-03,-3.9367041529e-01,-3.2626525155e-02
6.0533333333e-01,9.4470978464e-19,-4.2871625776e-01,-3.6340031204e-02,1.9469950546e-03,-3.9322874979e-01,-3.2816719833e-02
6.0600000000e-01,9.5015011201e-19,-4.2822406053e-01,-3.6549303586e-02,1.9544528603e-03,-3.9278451552e-01,-3.3006577053e-02
6.0666666667e-01,9.5558021351e-19,-4.2772903556e-01,-3.6758182610e-02,1.9618249841e-03,-3.9233771698e-01,-3.3196094619e-02
6.0733333333e-01,9.6100002399e-19,-4.2723118810e-01,-3.6966665771e-02,1.9691110853e-03,-3.9188835870e-01,-3.3385270335e-02
6.0800000000e-01,9.6640947827e-19,-4.2673052344e-01,-3.7174750561e-02,1.9763108269e-03,-3.9143644521e-01,-3.3574102002e-02
6.0866666667e-01,9.7180851116e-19,-4.2622704689e-01,-3.7382434473e-02,1.9834238754e-03,-3.9098198112e-01,-3.3762587423e-02
6.0933333333e-01,9.7719705746e-19,-4.2572076381e-01,-3.7589714999e-02,1.9904499010e-03,-3.9052497103e-01,-3.3950724396e-02
6.1000000000e-01,9.8257505196e-19,-4.2521167959e-01,-3.7796589629e-02,1.9973885776e-03,-3.9006541959e-01,-3.4138510720e-02
6.1066666667e-01,9.8794242941e-19,-4.2469979964e-01,-3.8003055856e-02,2.0042395826e-03,-3.8960333146e-01,-3.4325944194e-02
6.1133333333e-01,9.9329912456e-19,-4.2418512941e-01,-3.8209111167e-02,2.0110025972e-03,-3.8913871135e-01,-3.4513022612e-02
6.1200000000e-01,9.9864507214e-19,-4.2366767440e-01,-3.8414753053e-02,2.0176773063e-03,-3.8867156399e-01,-3.4699743772e-02
6.1266666667e-01,1.0039802069e-18,-4.2314744011e-01,-3.8619979002e-02,2.0242633986e-03,-3.8820189413e-01,-3.4886105465e-02
6.1333333333e-01,1.0093044634e-18,-4.2262443210e-01,-3.8824786503e-02,2.0307605664e-03,-3.8772970657e-01,-3.5072105487e-02
6.1400000000e-01,1.0146177765e-18,-4.2209865596e-01,-3.9029173043e-02,2.0371685058e-03,-3.8725500611e-01,-3.5257741627e-02
6.1466666667e-01,1.0199200808e-18,-4.2157011731e-01,-3.9233136108e-02,2.0434869167e-03,-3.8677779762e-01,-3.5443011676e-02
6.1533333333e-01,1.0252113109e-18,-4.2103882180e-01,-3.9436673184e-02,2.0497155027e-03,-3.8629808596e-01,-3.5627913424e-02
6.1600000000e-01,1.0304914015e-18,-4.2050477511e-01,-3.9639781758e-02,2.0558539714e-03,-3.8581587604e-01,-3.5812444659e-02
6.1666666667e-01,1.0357602872e-18,-4.1996798296e-01,-3.9842459313e-02,2.0619020341e-03,-3.8533117280e-01,-3.5996603167e-02
6.1733333333e-01,1.0410179025e-18,-4.1942845112e-01,-4.0044703334e-02,2.0678594058e-03,-3.8484398120e-01,-3.6180386733e-02
6.1800000000e-01,1.0462641822e-18,-4.1888618535e-01,-4.0246511305e-02,2.0737258057e-03,-3.8435430623e-01,-3.6363793143e-02
6.1866666667e-01,1.0514990606e-18,-4.1834119149e-01,-4.0447880708e-02,2.0795009566e-03,-3.8386215292e-01,-3.6546820178e-02
6.1933333333e-01,1.0567224724e-18,-4.1779347539e-01,-4.0648809025e-02,2.0851845853e-03,-3.8336752632e-01,-3.6729465621e-02
6.2000000000e-01,1.0619343520e-18,-4.1724304294e-01,-4.0849293738e-02,2.0907764225e-03,-3.8287043152e-01,-3.6911727251e-02
6.2066666667e-01,1.0671346341e-18,-4.1668990005e-01,-4.1049332328e-02,2.0962762028e-03,-3.8237087362e-01,-3.7093602849e-02
6.2133333333e-01,1.0723232531e-18,-4.1613405268e-01,-4.1248922274e-02,2.1016836647e-03,-3.8186885776e-01,-3.7275090192e-02
6.2200000000e-01,1.0775001434e-18,-4.1557550682e-01,-4.1448061056e-02,2.1069985509e-03,-3.8136438912e-01,-3.7456187056e-02
6.2266666667e-01,1.0826652395e-18,-4.1501426849e-01,-4.1646746153e-02,2.1122206078e-03,-3.8085747290e-01,-3.7636891218e-02
6.2333333333e-01,1.0878184759e-18,-4.1445034374e-01,-4.1844975042e-02,2.1173495858e-03,-3.8034811433e-01,-3.7817200450e-02
6.2400000000e-01,1.0929597870e-18,-4.1388373866e-01,-4.2042745202e-02,2.1223852396e-03,-3.7983631867e-01,-3.7997112526e-02
6.2466666667e-01,1.0980891072e-18,-4.1331445938e-01,-4.2240054108e-02,2.1273273276e-03,-3.7932209120e-01,-3.8176625216e-02
6.2533333333e-01,1.1032063708e-18,-4.1274251205e-01,-4.2436899238e-02,2.1321756124e-03,-3.7880543724e-01,-3.8355736291e-02
6.2600000000e-01,1.1083115122e-18,-4.1216790285e-01,-4.2633278064e-02,2.1369298606e-03,-3.7828636215e-01,-3.8534443520e-02
6.2666666667e-01,1.1134044658e-18,-4.1159063802e-01,-4.2829188064e-02,2.1415898429e-03,-3.7776487130e-01,-3.8712744670e-02
6.2733333333e-01,1.1184851659e-18,-4.1101072381e-01,-4.3024626709e-02,2.1461553342e-03,-3.7724097009e-01,-3.8890637506e-02
6.2800000000e-01,1.1235535469e-18,-4.1042816650e-01,-4.3219591473e-02,2.1506261133e-03,-3.7671466398e-01,-3.9068119794e-02
